method,metric,time_index,improvement,nlcr_better
shr,rmse,52,-187.12581858444224,False
shr,rmse,53,-166.79080022473403,False
shr,rmse,54,-135.48661462821082,False
shr,rmse,55,-58.99237437731122,False
shr,rmse,56,7.430731162681994,True
shr,rmse,57,14.0824311261523,True
shr,rmse,58,56.433158651500605,True
shr,rmse,59,-7.634313644532,False
shr,rmse,60,-19.87564876640991,False
shr,rmse,61,-15.067730354973463,False
shr,rmse,62,5.60778691359468,True
shr,rmse,63,5.129051660418725,True
shr,rmse,64,80.20755516832207,True
shr,rmse,65,58.76599239731266,True
shr,rmse,66,64.30184200624751,True
shr,rmse,67,-17.24275374949633,False
shr,rmse,68,-55.509422963558904,False
shr,rmse,69,-87.45937118954714,False
shr,rmse,70,-69.99228107173894,False
shr,rmse,71,-69.81896651070599,False
shr,rmse,72,-145.39762554239263,False
shr,rmse,73,-136.63130980523925,False
shr,rmse,74,190.75422132528854,True
shr,rmse,75,200.606652014622,True
shr,rmse,76,198.36553759155066,True
shr,rmse,77,177.78907926402132,True
shr,rmse,78,158.36470338419517,True
shr,rmse,79,142.96142493743233,True
shr,rmse,80,-142.6789534845617,False
shr,rmse,81,-131.87735228723056,False
shr,rmse,82,-129.88319561872515,False
shr,rmse,83,-117.60677653933055,False
shr,rmse,84,-92.42065937772026,False
shr,rmse,85,-91.6545820996406,False
shr,rmse,86,-103.00902646406803,False
shr,rmse,87,-112.84072295645689,False
shr,rmse,88,-94.62648843650726,False
shr,rmse,89,-1.3015180165569404,False
shr,rmse,90,49.266842497433174,True
shr,rmse,91,-82.31273445142884,False
shr,rmse,92,41.20830576792844,True
shr,rmse,93,-51.835258415092085,False
shr,rmse,94,8.519695886244762,True
shr,rmse,95,114.78576844315626,True
shr,smape,0,0.07285438595286053,True
shr,smape,1,-0.04950988373835652,False
shr,smape,2,-0.06631687350919746,False
shr,smape,3,-0.05013817152497024,False
shr,smape,4,-0.048170160320765376,False
shr,smape,5,-0.044754859624663634,False
shr,smape,6,-0.06517815537431426,False
shr,smape,7,-0.05388463964653867,False
shr,smape,8,-0.07374848201992634,False
shr,smape,9,0.2173854153539836,True
shr,smape,10,0.12309501160582659,True
shr,smape,11,0.07029545864742137,True
shr,smape,12,0.08753671494942972,True
shr,smape,13,0.13282722227726595,True
shr,smape,14,-0.4234355308073151,False
shr,smape,15,-0.09806078631753024,False
shr,smape,16,0.034232100365491513,True
shr,smape,17,0.009793384850784737,True
shr,smape,18,-0.030797597164915924,False
shr,smape,19,-0.04894321375996613,False
shr,smape,20,-0.46273817049857424,False
shr,smape,21,-0.35674720441007746,False
shr,smape,22,-0.1573679785822346,False
shr,smape,23,-0.10185390252085824,False
shr,smape,24,-0.0348526835300782,False
shr,smape,25,-0.04257489005222559,False
shr,smape,26,0.17952589343995062,True
shr,smape,27,0.09254418661958619,True
shr,smape,28,-0.1975221695536442,False
shr,smape,29,-0.3614095903454134,False
shr,smape,30,0.16683657139822916,True
shr,smape,31,0.04643825883292885,True
shr,smape,32,-0.13224039901238793,False
shr,smape,33,-0.07674072136646459,False
shr,smape,34,-0.08043328029177665,False
shr,smape,35,-0.09656969232744972,False
shr,smape,36,-0.07906964772272795,False
shr,smape,37,-0.08590106841044998,False
shr,smape,38,-0.08831475918308085,False
shr,smape,39,-0.10417970994980164,False
shr,smape,40,-0.040690431143111105,False
shr,smape,41,-0.01776218045295974,False
shr,smape,42,0.015857572451214885,True
shr,smape,43,-0.01047141715670974,False
shr,smape,44,0.007017905568531546,True
shr,smape,45,0.020207343377461218,True
shr,smape,46,0.07226903227499326,True
shr,smape,47,0.11731846624032194,True
shr,smape,48,-0.04877090080196167,False
shr,smape,49,-0.06852401319170309,False
shr,smape,50,-0.058588958038316985,False
shr,smape,51,-0.049833524671758056,False
shr,smape,52,-0.044964589458792226,False
shr,smape,53,-0.0713413861868386,False
shr,smape,54,-0.12189668964946154,False
shr,smape,55,0.019430279612824286,True
shr,smape,56,-0.005850936169718102,False
shr,smape,57,0.02128438819439582,True
shr,smape,58,0.11049963787698214,True
shr,smape,59,0.021464567939770474,True
shr,smape,60,-0.014060674216105795,False
shr,smape,61,0.03293725435869721,True
shr,smape,62,0.04869817171786761,True
shr,smape,63,-0.010175855724545713,False
shr,smape,64,0.015741263048672405,True
shr,smape,65,0.04936614797447492,True
shr,smape,66,0.05230199933106405,True
shr,smape,67,-0.023959888964841802,False
shr,smape,68,-0.07523537381559575,False
shr,smape,69,-0.14831480062946722,False
shr,smape,70,0.0001766796090170164,True
shr,smape,71,-0.07070490950248409,False
shr,smape,72,-0.4019355396723081,False
shr,smape,73,-0.398381147284129,False
shr,smape,74,0.16304177018437094,True
shr,smape,75,0.09408016593605684,True
shr,smape,76,0.09537068725829445,True
shr,smape,77,0.17838831829249902,True
shr,smape,78,0.15578386294342228,True
shr,smape,79,0.05971241027196328,True
shr,smape,80,-0.3479395891638468,False
shr,smape,81,-0.34747939554521534,False
shr,smape,82,-0.20523674841880912,False
shr,smape,83,-0.21793769230428084,False
shr,smape,84,-0.12965092519333932,False
shr,smape,85,-0.17569171302931208,False
shr,smape,86,-0.07400603838831588,False
shr,smape,87,-0.12715559362042939,False
shr,smape,88,-0.11804198305439728,False
shr,smape,89,-0.16857492487773662,False
shr,smape,90,0.14658150039483164,True
shr,smape,91,-0.07335679818879393,False
shr,smape,92,0.029906759121377524,True
shr,smape,93,-0.10353463433138765,False
shr,smape,94,0.07175194938363094,True
shr,smape,95,0.007193242938483113,True
