method,metric,time_index,improvement,nlcr_better
ols,rmse,52,-4.6049778632095695e-05,False
ols,rmse,53,3.9551953278760266e-05,True
ols,rmse,54,-9.812663023467394e-06,False
ols,rmse,55,-1.4724698758072918e-05,False
ols,rmse,56,-2.006195805392963e-05,False
ols,rmse,57,-3.99513351396763e-05,False
ols,rmse,58,-3.983176620181439e-05,False
ols,rmse,59,-7.322792707498138e-05,False
ols,rmse,60,3.921051876432102e-05,True
ols,rmse,61,9.306725587521214e-06,True
ols,rmse,62,-4.0267679452199445e-05,False
ols,rmse,63,8.750357157794042e-05,True
ols,rmse,64,8.919238882754144e-05,True
ols,rmse,65,0.0001275339873885173,True
ols,rmse,66,3.6007875394261646e-05,True
ols,rmse,67,-2.6789299994334215e-05,False
ols,rmse,68,-4.620965503931984e-05,False
ols,rmse,69,6.523194814178623e-05,True
ols,rmse,70,2.468656646215095e-06,True
ols,rmse,71,2.04642111469866e-05,True
ols,rmse,72,-2.1404528752100305e-05,False
ols,rmse,73,-5.593678224613541e-05,False
ols,rmse,74,9.527714196622128e-05,True
ols,rmse,75,0.00017138930979854194,True
ols,rmse,76,0.0001593787045095496,True
ols,rmse,77,-1.3973562261071493e-05,False
ols,rmse,78,7.055486939577804e-05,True
ols,rmse,79,-8.155176601576386e-06,False
ols,rmse,80,0.0002800475731099539,True
ols,rmse,81,0.00018256135120964245,True
ols,rmse,82,5.7675167909110314e-05,True
ols,rmse,83,-3.383673819712385e-05,False
ols,rmse,84,4.284990667713373e-05,True
ols,rmse,85,-6.002168248642192e-06,False
ols,rmse,86,-7.096136158679656e-06,False
ols,rmse,87,-2.5334932558962464e-05,False
ols,rmse,88,6.310552294053196e-07,True
ols,rmse,89,1.2450101479544173e-05,True
ols,rmse,90,7.89017752822474e-06,True
ols,rmse,91,1.9088741453288094e-05,True
ols,rmse,92,2.878869423739161e-06,True
ols,rmse,93,-1.3566889634830659e-05,False
ols,rmse,94,0.00020373750375668465,True
ols,rmse,95,-1.7174522497498401e-06,False
ols,rmse,96,-2.9214040580427536e-05,False
ols,rmse,97,-5.324543747065036e-05,False
ols,rmse,98,-3.079104615721917e-05,False
ols,rmse,99,-2.2170706643009908e-05,False
ols,smape,0,-0.0019441326567583017,False
ols,smape,1,0.003982289136922168,True
ols,smape,2,0.03552611858895466,True
ols,smape,3,-0.004394999952798351,False
ols,smape,4,0.007236800632205664,True
ols,smape,5,0.00861970563357195,True
ols,smape,6,0.007868663925471031,True
ols,smape,7,-0.07278171901835018,False
ols,smape,8,0.022911405590688216,True
ols,smape,9,0.017895265636202418,True
ols,smape,10,-0.004102805569010215,False
ols,smape,11,0.03261058698064223,True
ols,smape,12,0.020814989894354596,True
ols,smape,13,0.0364373859488743,True
ols,smape,14,-0.007402034701829208,False
ols,smape,15,-0.0047731251177632605,False
ols,smape,16,0.05431034394883372,True
ols,smape,17,-0.029170083656776757,False
ols,smape,18,-0.02308632581009251,False
ols,smape,19,-0.024143591734498093,False
ols,smape,20,0.0441033858998664,True
ols,smape,21,-0.013045483270612057,False
ols,smape,22,0.03713545191392864,True
ols,smape,23,0.04855677462139618,True
ols,smape,24,-0.06888245659775816,False
ols,smape,25,0.056517179651007915,True
ols,smape,26,0.05717205833226002,True
ols,smape,27,0.07603698456798669,True
ols,smape,28,0.029946596863187014,True
ols,smape,29,0.10782878582846722,True
ols,smape,30,-0.05964573741933055,False
ols,smape,31,-0.04876921313331661,False
ols,smape,32,-0.021421897541058055,False
ols,smape,33,0.006013365076613542,True
ols,smape,34,0.07261340765657243,True
ols,smape,35,0.04722128702177647,True
ols,smape,36,0.07655275606766296,True
ols,smape,37,0.021222382922537975,True
ols,smape,38,-0.0352212085741781,False
ols,smape,39,0.050910888751566574,True
ols,smape,40,0.017794733860777567,True
ols,smape,41,0.0186615334656115,True
ols,smape,42,0.026343784543505167,True
ols,smape,43,0.021847914491475495,True
ols,smape,44,0.027461026375710795,True
ols,smape,45,0.06273121813828249,True
ols,smape,46,0.0907073099181403,True
ols,smape,47,-0.04574756275090497,False
ols,smape,48,-0.030090293204155655,False
ols,smape,49,0.021117078965196212,True
ols,smape,50,-0.003514518359128138,False
ols,smape,51,-0.002534676878531039,False
ols,smape,52,0.00333723764125482,True
ols,smape,53,0.05702217256725162,True
ols,smape,54,0.01274216205837475,True
ols,smape,55,0.06614369511414608,True
ols,smape,56,0.05737547243368779,True
ols,smape,57,0.0053864424616408835,True
ols,smape,58,0.03988870426249269,True
ols,smape,59,0.016609219623357485,True
ols,smape,60,0.10144849037244585,True
ols,smape,61,0.08767774302331419,True
ols,smape,62,0.08233728033713861,True
ols,smape,63,-0.0053166559212838305,False
ols,smape,64,0.06493321669920044,True
ols,smape,65,0.08309513121752088,True
ols,smape,66,0.016692459787615466,True
ols,smape,67,-0.011613306718908978,False
ols,smape,68,0.023163181544642253,True
ols,smape,69,0.09948535678331427,True
ols,smape,70,-0.07214146099627627,False
ols,smape,71,0.007325256214320897,True
ols,smape,72,-0.004598293237974949,False
ols,smape,73,0.059828943168474424,True
ols,smape,74,0.0419463360607053,True
ols,smape,75,0.08902346618528267,True
ols,smape,76,0.12149213105836931,True
ols,smape,77,-0.029754744531741095,False
ols,smape,78,0.07985696225668651,True
ols,smape,79,-0.05881372203439228,False
ols,smape,80,0.05954541993351917,True
ols,smape,81,0.08016457855648804,True
ols,smape,82,0.0032554700983189466,True
ols,smape,83,0.0033119346017488893,True
ols,smape,84,0.05487001635082883,True
ols,smape,85,-0.07442852384698473,False
ols,smape,86,-0.05279431859125322,False
ols,smape,87,0.017040854061019295,True
ols,smape,88,-0.0018442292140309346,False
ols,smape,89,-0.028142716797259812,False
ols,smape,90,-0.01689380687473102,False
ols,smape,91,-0.017062524963711634,False
ols,smape,92,-0.010146750331344268,False
ols,smape,93,-0.0021154463522992106,False
ols,smape,94,0.016307026451579498,True
ols,smape,95,-0.09121703733508685,False
ols,smape,96,-0.01412505981856449,False
ols,smape,97,0.010242680934988702,True
ols,smape,98,0.0627605809799433,True
ols,smape,99,0.13776813017992495,True
wls,mae,0,0.7577513871698898,True
wls,mae,1,0.6199060632751223,True
wls,mae,2,-0.3245617353699539,False
wls,mae,3,0.3570364745030279,True
wls,mae,4,0.35684083726339466,True
wls,mae,5,0.14678917998710617,True
wls,mae,6,1.009488625687215,True
wls,mae,7,1.3405865495327873,True
wls,mae,8,0.28015235429247554,True
wls,mae,9,-0.6642311508263568,False
wls,mae,10,1.9731238945689782,True
wls,mae,11,-3.179146531355883,False
wls,mae,12,-3.896330771721054,False
wls,mae,13,-6.5827163044979216,False
wls,mae,14,6.4614690174950375,True
wls,mae,15,-5.2966850013255,False
wls,mae,16,3.103808480159138,True
wls,mae,17,7.3804467426649865,True
wls,mae,18,9.511433069198887,True
wls,mae,19,8.739430756311855,True
wls,mae,20,-12.547057018879855,False
wls,mae,21,-13.873368175032653,False
wls,mae,22,-11.295724672348967,False
wls,mae,23,15.51791961537215,True
wls,mae,24,14.413869373404822,True
wls,mae,25,13.326336721250176,True
wls,mae,26,-19.1489993223788,False
wls,mae,27,-21.472383688573004,False
wls,mae,28,23.193925244405648,True
wls,mae,29,-20.85596085880382,False
wls,mae,30,24.722750512259204,True
wls,mae,31,24.90309725983667,True
wls,mae,32,21.18613987871504,True
wls,mae,33,17.733320888549528,True
wls,mae,34,-30.285316516865464,False
wls,mae,35,35.74435406008839,True
wls,mae,36,30.177514581861352,True
wls,mae,37,29.65617178946014,True
wls,mae,38,21.155382279606506,True
wls,mae,39,-4.256696926257316,False
wls,mae,40,16.44783307727262,True
wls,mae,41,14.985741581405087,True
wls,mae,42,-8.10733780149664,False
wls,mae,43,-1.9799213990823716,False
wls,mae,44,-10.469435080116654,False
wls,mae,45,-4.728475991404988,False
wls,mae,46,-6.383213146455844,False
wls,mae,47,5.598126990674118,True
wls,mae,48,7.769064416890217,True
wls,mae,49,9.53468957911506,True
wls,mae,50,0.5954747599818546,True
wls,mae,51,5.674929339804031,True
wls,mae,52,6.796602547584605,True
wls,mae,53,-6.538881927424189,False
wls,mae,54,8.384025803271236,True
wls,mae,55,-8.946352314370543,False
wls,mae,56,-16.645322093483884,False
wls,mae,57,25.228147921693157,True
wls,mae,58,21.590766217657624,True
wls,mae,59,16.867319453084253,True
wls,mae,60,15.500281518431787,True
wls,mae,61,-14.582626970070685,False
wls,mae,62,-11.88249747634076,False
wls,mae,63,-2.9776354519951447,False
wls,mae,64,-2.3220622235106525,False
wls,mae,65,-9.52454738301853,False
wls,mae,66,-13.033303629022484,False
wls,mae,67,11.710493299037374,True
wls,mae,68,16.501696670946608,True
wls,mae,69,14.24874848344512,True
wls,mae,70,13.253564607754974,True
wls,mae,71,8.847261309605656,True
wls,mae,72,-2.6263185836739353,False
wls,mae,73,-22.811116190847713,False
wls,mae,74,7.206215923543876,True
wls,mae,75,-19.768373371107806,False
wls,mae,76,-10.91084381255141,False
wls,mae,77,43.67604211155622,True
wls,mae,78,-31.655468453816617,False
wls,mae,79,34.635238857991794,True
wls,mae,80,-34.91232293013316,False
wls,mae,81,-21.859448713730504,False
wls,mae,82,41.655586729587554,True
wls,mae,83,28.109476579135553,True
wls,mae,84,26.922861223805917,True
wls,mae,85,23.827757160819033,True
wls,mae,86,24.405919239148062,True
wls,mae,87,31.0046462861105,True
wls,mae,88,10.877942519260628,True
wls,mae,89,7.172185303525248,True
wls,mae,90,5.292460410430884,True
wls,mae,91,-6.019369887422272,False
wls,mae,92,-8.718454384468572,False
wls,mae,93,11.913561439321057,True
wls,mae,94,-22.059522876999566,False
wls,mae,95,11.471489580540013,True
wls,mae,96,11.823276328836783,True
wls,mae,97,16.59156175305965,True
wls,mae,98,-29.00209411573782,False
wls,mae,99,-31.375816485853022,False
wls,rmse,0,2.066957783805691,True
wls,rmse,1,1.7667482531101975,True
wls,rmse,2,-0.22344101930619598,False
wls,rmse,3,1.0078118361547936,True
wls,rmse,4,0.4369465163730837,True
wls,rmse,5,0.04819139857330157,True
wls,rmse,6,2.5855311051448595,True
wls,rmse,7,3.1513884488127815,True
wls,rmse,8,0.7569111180854691,True
wls,rmse,9,-0.3792903550553177,False
wls,rmse,10,5.156338848254322,True
wls,rmse,11,-8.90545646292469,False
wls,rmse,12,-10.455958128913721,False
wls,rmse,13,-19.468397283106867,False
wls,rmse,14,19.249504631184735,True
wls,rmse,15,-6.823928834856076,False
wls,rmse,16,7.355622343190376,True
wls,rmse,17,19.23415341642911,True
wls,rmse,18,24.328324140795146,True
wls,rmse,19,22.546806423838063,True
wls,rmse,20,-34.06781369347701,False
wls,rmse,21,-18.325716891765666,False
wls,rmse,22,-30.68094177201999,False
wls,rmse,23,16.17335744521082,True
wls,rmse,24,41.721225690134155,True
wls,rmse,25,18.677552521352773,True
wls,rmse,26,-51.74703941713602,False
wls,rmse,27,-57.82063809283886,False
wls,rmse,28,65.7136019883879,True
wls,rmse,29,-24.181584050695577,False
wls,rmse,30,66.13968532352871,True
wls,rmse,31,19.31389008047907,True
wls,rmse,32,49.78063450639071,True
wls,rmse,33,49.0068777458512,True
wls,rmse,34,-81.76582127675408,False
wls,rmse,35,96.22245893855677,True
wls,rmse,36,74.22587883206967,True
wls,rmse,37,88.1391993205349,True
wls,rmse,38,32.82794167174082,True
wls,rmse,39,-6.292215699491656,False
wls,rmse,40,44.22400977884455,True
wls,rmse,41,41.39099210115282,True
wls,rmse,42,-21.31907876110037,False
wls,rmse,43,-5.407293233272696,False
wls,rmse,44,-4.2026531271471015,False
wls,rmse,45,-12.10205924517745,False
wls,rmse,46,-18.464697602997347,False
wls,rmse,47,15.944063834277344,True
wls,rmse,48,18.92161221014858,True
wls,rmse,49,26.57773071946643,True
wls,rmse,50,1.3213418796333656,True
wls,rmse,51,16.370635175870007,True
wls,rmse,52,19.567654065220694,True
wls,rmse,53,-4.62424062908056,False
wls,rmse,54,20.528576247929337,True
wls,rmse,55,-26.16072606205978,False
wls,rmse,56,-45.33194370070112,False
wls,rmse,57,68.85131226870753,True
wls,rmse,58,59.30716909948295,True
wls,rmse,59,45.5760690193893,True
wls,rmse,60,35.96831575650441,True
wls,rmse,61,-42.39847953739179,False
wls,rmse,62,-32.37295880305791,False
wls,rmse,63,-2.3098124314145068,False
wls,rmse,64,-3.3250302117711428,False
wls,rmse,65,-13.834631392655368,False
wls,rmse,66,-32.26421759795778,False
wls,rmse,67,31.010935587435434,True
wls,rmse,68,42.381178889545225,True
wls,rmse,69,32.67890654140575,True
wls,rmse,70,37.82764400162507,True
wls,rmse,71,12.95912575380703,True
wls,rmse,72,-7.145648982926787,False
wls,rmse,73,-61.773905903108584,False
wls,rmse,74,22.8160978915879,True
wls,rmse,75,-37.7584615507876,False
wls,rmse,76,-24.451276358804655,False
wls,rmse,77,101.54608423372994,True
wls,rmse,78,-71.60610159933216,False
wls,rmse,79,100.59420272666792,True
wls,rmse,80,-103.08282055276192,False
wls,rmse,81,-51.69721690120935,False
wls,rmse,82,56.13808134799484,True
wls,rmse,83,74.75022406491911,True
wls,rmse,84,54.981321641835954,True
wls,rmse,85,68.3923162215846,True
wls,rmse,86,70.32764962556178,True
wls,rmse,87,74.7243014790732,True
wls,rmse,88,28.981283219103375,True
wls,rmse,89,19.689427217554574,True
wls,rmse,90,13.59015038146513,True
wls,rmse,91,-15.99171013484954,False
wls,rmse,92,-17.91815211053168,False
wls,rmse,93,10.278014000635665,True
wls,rmse,94,-45.57059327408056,False
wls,rmse,95,9.411262696467631,True
wls,rmse,96,11.32872295355952,True
wls,rmse,97,2.2834546502185162,True
wls,rmse,98,-42.075278471235634,False
wls,rmse,99,-29.372016306671696,False
wls,smape,0,0.01427255796121113,True
wls,smape,1,0.01177164180687068,True
wls,smape,2,0.004517544875780183,True
wls,smape,3,0.006603593804248686,True
wls,smape,4,0.0020675953511996026,True
wls,smape,5,0.0013736167390447918,True
wls,smape,6,0.009916022373847144,True
wls,smape,7,-0.0069541116417773385,False
wls,smape,8,0.010885719668601745,True
wls,smape,9,-0.00032294037623914473,False
wls,smape,10,0.0037886936923169356,True
wls,smape,11,-0.007348470917926675,False
wls,smape,12,-0.009686001020508983,False
wls,smape,13,-0.012127789977624148,False
wls,smape,14,0.012022120897035804,True
wls,smape,15,-0.011578349585224967,False
wls,smape,16,0.01934497559032261,True
wls,smape,17,0.005836653552881654,True
wls,smape,18,0.011384691236961397,True
wls,smape,19,0.010861420161133006,True
wls,smape,20,-0.03161793694393833,False
wls,smape,21,-0.03975385542700138,False
wls,smape,22,-0.011425991907516364,False
wls,smape,23,0.04007019970150011,True
wls,smape,24,0.012878236045803765,True
wls,smape,25,0.03772690897904393,True
wls,smape,26,-0.02307103286865697,False
wls,smape,27,-0.02025394283681836,False
wls,smape,28,0.028956299387738804,True
wls,smape,29,-0.015879298592140767,False
wls,smape,30,0.01933967097596856,True
wls,smape,31,0.038726671772923216,True
wls,smape,32,0.03126357799832136,True
wls,smape,33,0.011240208860773593,True
wls,smape,34,-0.035123873579908316,False
wls,smape,35,0.08609034574126073,True
wls,smape,36,0.06802318842060717,True
wls,smape,37,0.048815529974037486,True
wls,smape,38,0.03968028517777028,True
wls,smape,39,-0.008042346326293026,False
wls,smape,40,0.02486332113508638,True
wls,smape,41,0.00873549853274902,True
wls,smape,42,-0.01923698975623578,False
wls,smape,43,-0.0002597263929438043,False
wls,smape,44,-0.01803462446021098,False
wls,smape,45,0.0075688316557691315,True
wls,smape,46,0.010636420117077883,True
wls,smape,47,-0.004828194543814224,False
wls,smape,48,0.008721175325879765,True
wls,smape,49,0.01998837640682516,True
wls,smape,50,0.000293786378715577,True
wls,smape,51,0.007699963082297812,True
wls,smape,52,0.004825522024991313,True
wls,smape,53,-0.012301017248167345,False
wls,smape,54,0.01667735131363335,True
wls,smape,55,-0.014091534472543743,False
wls,smape,56,-0.03297434990986964,False
wls,smape,57,0.04924469006828064,True
wls,smape,58,0.04651917149129947,True
wls,smape,59,0.049343525385526776,True
wls,smape,60,0.07250930126645666,True
wls,smape,61,-0.043831700364580006,False
wls,smape,62,-0.032279960057813195,False
wls,smape,63,-0.019016692985092565,False
wls,smape,64,-0.00956605289198953,False
wls,smape,65,-0.028855987849721876,False
wls,smape,66,-0.02488835110319665,False
wls,smape,67,0.027031479977686457,True
wls,smape,68,0.04531420101197925,True
wls,smape,69,0.045643083690266484,True
wls,smape,70,0.028959251039650857,True
wls,smape,71,0.03060483691607674,True
wls,smape,72,-0.007080029482081529,False
wls,smape,73,-0.019915891655271856,False
wls,smape,74,0.02341824642039747,True
wls,smape,75,-0.025143997099782323,False
wls,smape,76,-0.01047541312505254,False
wls,smape,77,0.06666447896434585,True
wls,smape,78,-0.03213639418968983,False
wls,smape,79,0.022372222922815543,True
wls,smape,80,-0.024476913522733262,False
wls,smape,81,-0.02755790682136139,False
wls,smape,82,0.053018798898597175,True
wls,smape,83,0.036216397532410516,True
wls,smape,84,0.05540157619142655,True
wls,smape,85,-0.010697413358442154,False
wls,smape,86,-0.0026361453639319743,False
wls,smape,87,0.04192224283321622,True
wls,smape,88,0.026485391101695288,True
wls,smape,89,0.019455851335851593,True
wls,smape,90,0.01142275489276448,True
wls,smape,91,-0.011621719926503071,False
wls,smape,92,-0.016329322361699483,False
wls,smape,93,0.02789087920430261,True
wls,smape,94,-0.044820340655462254,False
wls,smape,95,0.012265925847666781,True
wls,smape,96,0.024461034887991895,True
wls,smape,97,0.04178758709555441,True
wls,smape,98,-0.034952336041491616,False
wls,smape,99,-0.05493137218413091,False
shr,mae,0,0.7657157560522805,True
shr,mae,1,0.6126245878690684,True
shr,mae,2,-0.32474362237895393,False
shr,mae,3,0.352940901909216,True
shr,mae,4,0.36706137655880866,True
shr,mae,5,0.15605674009967174,True
shr,mae,6,1.020398400778248,True
shr,mae,7,1.3786284708787804,True
shr,mae,8,0.28780498905742746,True
shr,mae,9,-0.6684568497311343,False
shr,mae,10,2.0027109488843067,True
shr,mae,11,-3.23175291526573,False
shr,mae,12,-3.950409825098916,False
shr,mae,13,-6.720996653471573,False
shr,mae,14,6.618449359179074,True
shr,mae,15,-5.412246131880686,False
shr,mae,16,3.158895166108607,True
shr,mae,17,7.492445084406832,True
shr,mae,18,9.647420275202364,True
shr,mae,19,8.859415951910918,True
shr,mae,20,-12.704903901041646,False
shr,mae,21,-14.161442579044305,False
shr,mae,22,-11.4762157538986,False
shr,mae,23,15.970068095013758,True
shr,mae,24,14.84276205864266,True
shr,mae,25,13.017948906328655,True
shr,mae,26,-19.523355316836543,False
shr,mae,27,-21.937635980902257,False
shr,mae,28,23.97723802860164,True
shr,mae,29,-21.309135367213877,False
shr,mae,30,25.3152177186129,True
shr,mae,31,25.47140917611729,True
shr,mae,32,21.653958089044444,True
shr,mae,33,18.304692552782456,True
shr,mae,34,-30.873813418915233,False
shr,mae,35,36.93542988818705,True
shr,mae,36,31.159805603872226,True
shr,mae,37,30.590229604342582,True
shr,mae,38,21.523762418348014,True
shr,mae,39,-4.558986535904555,False
shr,mae,40,16.86770111624159,True
shr,mae,41,15.357506246416406,True
shr,mae,42,-8.225604120209013,False
shr,mae,43,-2.0274348881427784,False
shr,mae,44,-10.776713484633362,False
shr,mae,45,-4.91092996391254,False
shr,mae,46,-6.62620551655931,False
shr,mae,47,5.844007674758522,True
shr,mae,48,8.058708085581472,True
shr,mae,49,9.84646025101636,True
shr,mae,50,0.6127696830674907,True
shr,mae,51,5.824850618110844,True
shr,mae,52,6.964541062049214,True
shr,mae,53,-6.686818245194239,False
shr,mae,54,8.60137709816481,True
shr,mae,55,-9.14035485281893,False
shr,mae,56,-16.89084662168223,False
shr,mae,57,25.78638225087441,True
shr,mae,58,22.02435629036416,True
shr,mae,59,17.079942494635947,True
shr,mae,60,15.717811859032517,True
shr,mae,61,-14.77728823118818,False
shr,mae,62,-12.001057142819377,False
shr,mae,63,-3.18918797147807,False
shr,mae,64,-2.4701779920578772,False
shr,mae,65,-9.699951448202865,False
shr,mae,66,-13.288334775681633,False
shr,mae,67,11.909340163036223,True
shr,mae,68,16.747571662509394,True
shr,mae,69,14.536776727131844,True
shr,mae,70,13.535621997954987,True
shr,mae,71,8.969723448535284,True
shr,mae,72,-2.6632195297815997,False
shr,mae,73,-23.19308177672184,False
shr,mae,74,6.231272309584458,True
shr,mae,75,-20.839187347625817,False
shr,mae,76,-12.192628177511128,False
shr,mae,77,44.947279362955506,True
shr,mae,78,-32.58519589296376,False
shr,mae,79,36.208678800522314,True
shr,mae,80,-36.5389775851642,False
shr,mae,81,-23.396487345692965,False
shr,mae,82,43.12448540752894,True
shr,mae,83,28.969055687999322,True
shr,mae,84,28.183683706645827,True
shr,mae,85,25.034748284402752,True
shr,mae,86,25.641718060921406,True
shr,mae,87,32.06571444086269,True
shr,mae,88,11.304468780964896,True
shr,mae,89,7.396562633855751,True
shr,mae,90,5.404383110215257,True
shr,mae,91,-6.207786603677661,False
shr,mae,92,-8.895308789147549,False
shr,mae,93,12.271880379499876,True
shr,mae,94,-22.498576867706618,False
shr,mae,95,11.696963283900086,True
shr,mae,96,12.17505489895835,True
shr,mae,97,16.151088938816315,True
shr,mae,98,-29.45682629508711,False
shr,mae,99,-31.80503165023481,False
shr,rmse,0,2.1097833356287623,True
shr,rmse,1,1.756909670180736,True
shr,rmse,2,-0.23260235738236545,False
shr,rmse,3,1.002093189501089,True
shr,rmse,4,0.45335360594759067,True
shr,rmse,5,0.05955404092767225,True
