beta,y2,curvature,n_mc,n_valid,n_fail,p_reconciled_better
0.3,0.34,1.321086660623831,1000,1000,0,0.748
0.3,-0.61,1.3416400853735964,1000,1000,0,0.807
0.3,0.61,1.3416400853735964,1000,1000,0,0.816
0.3,-0.35,1.387198692069496,1000,1000,0,0.753
0.3,0.35,1.387198692069496,1000,1000,0,0.763
0.3,-0.6,1.4162781538589695,1000,1000,0,0.826
0.3,0.6,1.4162781538589695,1000,1000,0,0.81
0.3,-0.36,1.452277038594171,1000,1000,0,0.764
0.3,0.36,1.452277038594171,1000,1000,0,0.764
0.3,-0.59,1.489064288136726,1000,1000,0,0.817
0.3,0.59,1.489064288136726,1000,1000,0,0.797
0.3,-0.37,1.5157939294437768,1000,1000,0,0.76
0.3,0.37,1.5157939294437768,1000,1000,0,0.768
0.3,-0.58,1.5590917007145466,1000,1000,0,0.798
0.3,0.58,1.5590917007145466,1000,1000,0,0.812
0.3,-0.38,1.5771785422316904,1000,1000,0,0.757
0.3,0.38,1.5771785422316904,1000,1000,0,0.758
0.3,-0.57,1.6254445436521263,1000,1000,0,0.805
0.3,0.57,1.6254445436521263,1000,1000,0,0.816
0.3,-0.39,1.6358217662064853,1000,1000,0,0.774
0.3,0.39,1.6358217662064853,1000,1000,0,0.763
0.3,-0.56,1.6872235447152832,1000,1000,0,0.811
0.3,0.56,1.6872235447152832,1000,1000,0,0.83
0.3,-0.4,1.691083196275024,1000,1000,0,0.776
0.3,0.4,1.691083196275024,1000,1000,0,0.797
0.3,-0.41,1.7423005369644655,1000,1000,0,0.794
0.3,0.41,1.7423005369644655,1000,1000,0,0.758
0.3,-0.55,1.7435725677180296,1000,1000,0,0.817
0.3,0.55,1.7435725677180296,1000,1000,0,0.837
0.3,-0.42,1.7888014942155301,1000,1000,0,0.78
0.3,0.42,1.7888014942155301,1000,1000,0,0.796
0.3,-0.54,1.7937046927937612,1000,1000,0,0.826
0.3,0.54,1.7937046927937612,1000,1000,0,0.816
0.3,-0.43,1.8299180974041855,1000,1000,0,0.793
0.3,0.43,1.8299180974041855,1000,1000,0,0.804
0.3,-0.53,1.8369263703422312,1000,1000,0,0.798
0.3,0.53,1.8369263703422312,1000,1000,0,0.798
0.3,-0.44,1.8650032271278694,1000,1000,0,0.817
0.3,0.44,1.8650032271278694,1000,1000,0,0.782
0.3,-0.52,1.8726582866632224,1000,1000,0,0.823
0.3,0.52,1.8726582866632224,1000,1000,0,0.818
0.3,-0.45,1.8934489335981672,1000,1000,0,0.802
0.3,0.45,1.8934489335981672,1000,1000,0,0.793
0.3,-0.51,1.9004517857074674,1000,1000,0,0.81
0.3,0.51,1.9004517857074674,1000,1000,0,0.817
0.3,-0.46,1.9147059287382429,1000,1000,0,0.796
0.3,0.46,1.9147059287382429,1000,1000,0,0.791
0.3,-0.5,1.92,1000,1000,0,0.83
0.3,0.5,1.92,1000,1000,0,0.838
0.3,-0.47,1.9283034401854584,1000,1000,0,0.82
0.3,0.47,1.9283034401854584,1000,1000,0,0.809
0.3,-0.49,1.9311432215493631,1000,1000,0,0.824
0.3,0.49,1.9311432215493631,1000,1000,0,0.813
0.3,-0.48,1.9338684492749296,1000,1000,0,0.816
0.3,0.48,1.9338684492749296,1000,1000,0,0.829
